0.0 -0.06 -0.06
5e-05 -0.065 -0.065
0.0001 -0.0651573982953 -0.0651573982953
0.00015 -0.0591036424217 -0.0653121196769
0.0002 -0.0591822194374 -0.0654646787991
0.00025 -0.0563278891296 -0.0656154571713
0.0003 -0.0564020853705 -0.0657647265834
0.00035 -0.0543239207478 -0.0659126704885
0.0004 -0.0543666828076 -0.0660594026542
0.00045 -0.0526408309359 -0.0662049829289
0.0005 -0.0526255431122 -0.0663494302985
0.00055 -0.051074964079 -0.0664927334942
0.0006 -0.0509711862006 -0.0666348594917
0.00065 -0.0494875544992 -0.0667757602443
0.0007 -0.049256372403 -0.066915377962
0.00075 -0.0477504279954 -0.067053649171
0.0008 -0.0473361389888 -0.0671905078005
0.00085 -0.0457107665285 -0.0673258874742
0.0009 -0.0450251256872 -0.0674597231382
0.00095 -0.0431465334028 -0.0675919521986
0.001 -0.042037548584 -0.0677225152247
0.00105 -0.0396871645011 -0.0678513563734
0.0011 -0.037874494303 -0.0679784235619
0.00115 -0.0346536868784 -0.0681036685078
0.0012 -0.0315954296151 -0.0682270466542
0.00125 -0.0267426444001 -0.0683485170344
0.0013 -0.0214149617158 -0.0684680421148
0.00135 -0.0136234046287 -0.0685855876177
0.0014 -0.00464302916227 -0.0687011223374
0.00145 0.00686694262419 -0.0688146179656
0.0015 0.0182604857943 -0.068926048914
0.00155 0.0289210834088 -0.0690353921308
0.0016 0.035762336258 -0.0691426269066
0.00165 0.040024674026 -0.0692477346577
0.0017 0.0412493105396 -0.0693506986768
0.00175 0.0416985139673 -0.069451503832
0.0018 0.0406519936586 -0.0695501361922
0.00185 0.039698721961 -0.069646582548
0.0019 0.0377610445579 -0.0697408297831
0.00195 0.0361709789292 -0.0698328640318
0.002 0.0337834093539 -0.069922669551
0.00205 0.0318321782489 -0.0700102271848
0.0021 0.0291848138249 -0.0700955122886
0.00215 0.027018553543 -0.0701784919637
0.0022 0.024228186541 -0.0702591214285
0.00225 0.0219458831725 -0.0703373393262
0.0023 0.0190954356876 -0.0704130618006
0.00235 0.0167689029044 -0.0704861750935
0.0024 0.0139182412842 -0.0705565264471
0.00245 0.0115987714138 -0.0706239129837
0.0025 0.00878947118745 -0.0706880681828
0.00255 0.00651182530842 -0.0707486454594
0.0026 0.00377080520548 -0.0708051981847
0.00265 0.00155669053545 -0.0708571553388
0.0027 -0.00110046622333 -0.0709037917609
0.00275 -0.00323922833141 -0.070944191714
0.0028 -0.00580533148831 -0.0709772041726
0.00285 -0.00786411705272 -0.0710013878686
0.0029 -0.0103380088604 -0.0710149436723
0.00295 -0.0123173919891 -0.0710156313335
0.003 -0.0147023809745 -0.0710006668947
0.00305 -0.0166070380364 -0.070966596264
0.0031 -0.0189103388592 -0.0709091393554
0.00315 -0.0207490508594 -0.0708229979162
0.0032 -0.0229823817638 -0.070701618527
0.00325 -0.0247692043642 -0.0705369002411
0.0033 -0.0269504831874 -0.0703188337978
0.00335 -0.0287068503117 -0.0700350561112
0.0034 -0.030862541673 -0.0696702996104
0.00345 -0.0326196124376 -0.0692057105205
0.0035 -0.0347867681623 -0.0686180026913
0.00355 -0.0365867352173 -0.0678784027528
0.0036 -0.038812995704 -0.0669513257234
0.00365 -0.0407069210879 -0.06579269252
0.0037 -0.0430449248854 -0.0643477513545
0.00375 -0.0450818499873 -0.0625481705299
0.0038 -0.0475705078166 -0.0603079802575
0.00385 -0.0497678254975 -0.0575175451192
0.0039 -0.0523891213806 -0.0540339073639
0.00395 -0.0546755657356 -0.0496640673696
0.004 -0.0572897385072 -0.044134277283
0.00405 -0.0594494988938 -0.0370332164499
0.0041 -0.0617775135413 -0.0277189692028
0.00415 -0.0635057211943 -0.0152470901678
0.0042 -0.0652765939586 0.00126419291625
0.00425 -0.0663951448434 0.0206125044677
0.0043 -0.0675580472995 0.036690861629
0.00435 -0.0681363573481 0.0438018186689
0.0044 -0.0688430931172 0.0449617354689
0.00445 -0.0690666506643 0.0446182642931
0.0045 -0.0694984336858 0.0438661256791
0.00455 -0.0695224334429 0.0428521204893
